filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
Speaker0003_019.wav,0.694153904914856,0.009909526444971561,1257.5576917340707,1677.2778862952607,2737.4531590661336,0.03317149216154485,-567.0004272460938,79.96554565429688,24.330583572387695,40.33575439453125,12.430021286010742,21.80752944946289,8.640891075134277,13.395657539367676,5.338390827178955,6.476258277893066,8.038880348205566,2.5964009761810303,8.755574226379395,3.011107921600342,6.731988906860352,1.964416265487671,5.366729259490967,3.256145715713501,2.190833330154419,3.581315040588379
Speaker0003_008.wav,0.6335015892982483,0.016461968421936035,1420.8594580687613,1729.4646795374963,2893.668882308468,0.05075674843189964,-513.5570068359375,68.6591567993164,14.924909591674805,25.939123153686523,8.692608833312988,15.40975570678711,8.099140167236328,11.886847496032715,5.039671897888184,6.833990573883057,8.00599479675293,5.67289924621582,7.082275390625,4.50832462310791,7.089504718780518,2.3796639442443848,5.760406017303467,2.670543909072876,3.1642026901245117,2.3027753829956055
Speaker0003_013.wav,0.656085193157196,0.012062303721904755,1314.9439035184523,1607.0044611146832,2731.659947687657,0.04028442996231156,-549.3966064453125,86.4742431640625,21.82403564453125,39.93871307373047,9.76194953918457,21.315547943115234,7.843554973602295,12.669831275939941,3.312108039855957,3.862865447998047,6.236583232879639,1.4134880304336548,8.206822395324707,1.775812029838562,6.61507511138916,1.8270816802978516,3.939943313598633,2.5833234786987305,1.4140737056732178,2.7294232845306396
Speaker0003_016.wav,0.663265585899353,0.008920145221054554,1523.8000200920656,1847.4201306545483,3333.8510636803057,0.044303619604316544,-544.40625,78.50554656982422,-2.39208984375,46.047340393066406,-0.5456446409225464,23.041278839111328,-0.8967491388320923,15.809292793273926,3.7245962619781494,6.416833877563477,9.136746406555176,1.0568547248840332,10.114194869995117,1.6321418285369873,10.423968315124512,0.3914780616760254,8.937591552734375,2.15330171585083,2.3733155727386475,3.8947336673736572
Speaker0003_004.wav,0.5913600921630859,0.015096670016646385,1363.772455208581,1641.2983247581071,2703.6609421688245,0.05094660420816733,-516.482177734375,84.24947357177734,16.30299949645996,31.393157958984375,6.879337787628174,17.633878707885742,4.584203243255615,14.56025218963623,4.663854598999023,5.646422386169434,7.973753929138184,3.3088769912719727,7.8392486572265625,3.508403778076172,6.434337139129639,1.3843055963516235,6.256458759307861,1.3144264221191406,2.776405096054077,1.6392840147018433
Speaker0003_009.wav,0.6368440389633179,0.012407127767801285,1627.0423974703456,1811.948152926563,3282.6972068352843,0.05701785900919733,-523.5555419921875,78.35865783691406,1.3043266534805298,40.86622619628906,-2.5075063705444336,21.224224090576172,0.2805996239185333,14.709532737731934,3.571535587310791,6.587725639343262,9.127607345581055,1.2466654777526855,10.195330619812012,2.7960736751556396,7.695406436920166,-0.49631646275520325,7.404274940490723,2.2327704429626465,3.760805130004883,3.0954155921936035
Speaker0003_014.wav,0.675626277923584,0.010949049144983292,994.8935499742822,1524.0876806105546,2236.418244022651,0.017349823475950783,-565.321533203125,89.11614990234375,28.84562873840332,46.39482116699219,18.414020538330078,23.298770904541016,7.504835605621338,11.584832191467285,5.4175262451171875,4.477182865142822,6.639047622680664,2.5441653728485107,7.274623870849609,2.355604648590088,6.179007053375244,1.4287875890731812,4.638255596160889,2.7027831077575684,1.3166309595108032,3.286827564239502
Speaker0003_017.wav,0.6860036849975586,0.008936021476984024,1233.44355385034,1677.470791297679,2688.113285945012,0.03303175706129808,-569.497802734375,81.16871643066406,20.496801376342773,41.65473175048828,11.721735954284668,26.2658748626709,8.084845542907715,14.536677360534668,5.973569393157959,6.1828227043151855,8.143701553344727,2.1973657608032227,9.058717727661133,1.8282198905944824,6.924993991851807,1.713664174079895,5.294382095336914,2.402519464492798,1.9805587530136108,3.5898730754852295
Speaker0003_010.wav,0.45510342717170715,0.022238191217184067,1437.2221575612125,1676.5121744889038,3047.241876775568,0.047185724431818184,-443.527099609375,111.27725219726562,-3.497746229171753,33.10200119018555,-5.367248058319092,17.32784080505371,-7.755932807922363,8.335687637329102,-6.331409931182861,1.007951259613037,3.4631869792938232,-3.169739007949829,6.192158222198486,-0.8714746832847595,6.47059440612793,-5.078772068023682,5.778962135314941,-0.8538225889205933,1.2105962038040161,1.5276848077774048
Speaker0003_002.wav,0.6592893004417419,0.0106512401252985,1354.9293692624724,1772.862318279012,3090.2617507684427,0.03329277663934426,-560.4262084960938,82.78756713867188,10.701204299926758,45.34658432006836,0.18185535073280334,23.043203353881836,3.7309601306915283,15.750686645507812,3.425466775894165,4.522562026977539,8.898869514465332,1.3391903638839722,10.146147727966309,1.3888736963272095,8.090883255004883,1.7234811782836914,6.885848045349121,2.539402484893799,2.3208048343658447,3.831108331680298
