time_secs,scrolling,mouse_clicks,e_legend_clicks,e_map_clicks,map_clicks,general_clicks,close_top_clicks,close_bottom_clicks,go_clicks,map_zoom,mouse_mov,key_presses,priority,order,user
5,13.6,0,0,0,0,0,0,0,0,0,0,0,1,1,0
10,2.46,0.2,0.1,0,0,0,0,0,0.1,0,21.8,0,0,0,0
15,0.164,0.21333333333333335,0.14,0,0,0,0,0,0.07333333333333333,0,14.786666666666667,0,0,0,0
20,0.0082,0.16066666666666668,0.05700000000000001,0,0,0,0.1,0,0.0036666666666666666,2.05,13.189333333333332,0,0,0,0
25,0.000328,0.12642666666666666,0.0022800000000000003,0.08,0,0,0.044000000000000004,0,0.00014666666666666666,0.08199999999999999,12.687573333333335,0,0,0,0
30,0.000010933333333333334,0.13754755555555556,0.00007600000000000002,0.036000000000000004,0.03333333333333333,0,0.001466666666666667,0.06666666666666667,0.0000048888888888888885,0.002733333333333333,6.989585777777777,0,0,0,0
35,3.123809523809524e-7,0.06107278730158731,0.000002171428571428572,0.0296,0.0009523809523809524,0,0.000041904761904761914,0.0019047619047619048,0.02857156825396825,0.00007809523809523808,5.713988165079366,0,0,0,0
40,7.809523809523809e-9,0.12652681968253968,5.42857142857143e-8,0.00074,0.1250238095238095,0,0.0000010476190476190478,0.00004761904761904762,0.0007142892063492063,1.3000019523809523,8.067849704126985,0,0,0,0
45,1.7354497354497355e-10,0.02503392932627866,1.2063492063492066e-9,0.000016444444444444444,0.0250005291005291,0,2.3280423280423283e-8,0.0000010582010582010582,0.000015873093474426806,0.028888932275132274,1.5348411045361552,0,0,0,0
