time_secs,scrolling,mouse_clicks,e_legend_clicks,e_map_clicks,map_clicks,general_clicks,close_top_clicks,close_bottom_clicks,go_clicks,map_zoom,mouse_mov,key_presses,priority,order,user
5,0,3.6,0.2,0,2,1.2,0.2,0,0,0,84.2,0,0,0,0
10,1.7,1.46,0.12,0,0.9,0.42000000000000004,0.02,0,0,0,43.32,0,0,0,0
15,0.11333333333333333,0.164,0.008,0,0.12666666666666665,0.028000000000000004,0.0013333333333333333,0,0,0,4.554666666666666,1.6666666666666667,0,0,0
20,0.005666666666666666,0.0082,0.0004,0,0.006333333333333332,0.0014000000000000002,0.00006666666666666667,0,0,11.75,3.627733333333333,0.18333333333333335,0,0,0
25,0.00022666666666666666,0.48032800000000003,0.040015999999999996,0,0.2002533333333333,0.24005600000000002,0.000002666666666666667,0,0,3.15,11.185109333333335,0.007333333333333334,0,0,0
30,0.000007555555555555555,0.5160109333333334,0.0013338666666666665,0,0.3400084444444444,0.17466853333333335,8.88888888888889e-8,0,0,0.105,14.039503644444444,0.0002444444444444445,0,0,0
35,2.1587301587301586e-7,0.21474316952380954,0.08575239619047619,0,0.009714526984126982,0.0335619580952381,2.53968253968254e-9,0.02857142857142857,0.05714285714285714,0.003,5.201128675555555,0.000006984126984126985,0,0,0
40,5.396825396825397e-9,0.18036857923809524,0.07714380990476191,0,0.00024286317460317457,0.02583904895238095,6.34920634920635e-11,0.05071428571428571,0.02642857142857143,0.00007500000000000001,6.480028216888888,1.746031746031746e-7,0,0,0
