time_secs,scrolling,mouse_clicks,e_legend_clicks,e_map_clicks,map_clicks,general_clicks,close_top_clicks,close_bottom_clicks,go_clicks,map_zoom,mouse_mov,key_presses,priority,order,user
55,0.0,0.0734545631639062,0.0,0.0,0.0734545631639062,0.0,0.0,0.0,0.0,0.2293180894711355,7.539232966375913,1.2130832223e-06,1,1,0
40,5.3968253968253975e-09,0.1803685792380952,0.0771438099047619,0.0,0.0002428631746031,0.0258390489523809,6.34920634920635e-11,0.0507142857142857,0.0264285714285714,7.5e-05,6.480028216888888,1.746031746031746e-07,0,0,0
58,9.220367474417512e-07,1.43426167779e-05,9.209792465656944e-12,1.0277456745301388e-14,1.41849873665e-05,0.0,0.0,0.0,1.576201913724614e-07,4.448275862068965,0.0006958565145249,0.0228394057688137,1,0,0
15,0.0,0.04,0.0173333333333333,0.0,0.0,0.0,0.0226666666666666,0.0,0.0,0.0,15.978666666666667,0.0,1,1,0
20,0.0082,0.1606666666666666,0.057,0.0,0.0,0.0,0.1,0.0,0.0036666666666666,2.05,13.189333333333332,0.0,0,0,0
25,0.76,0.0025893333333333,0.0,0.000296,0.0,0.0,0.0022933333333333,0.0,0.0,0.0,2.027416,0.0,1,1,0
10,0.0,0.58,0.3399999999999999,0.0,0.0,0.0,0.24,0.0,0.0,0.0,30.24,0.0,0,0,0
40,0.0,3.9669206349e-06,1.079365079365079e-09,1.9587301587e-06,0.0,0.0,2.0071111111e-06,0.0,0.0,0.0,0.0006266769523809,0.0,0,0,0
35,3.5580808025396826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
10,1.7,1.46,0.12,0.0,0.9,0.42,0.02,0.0,0.0,0.0,43.32,0.0,0,0,0
48,0.0028343409616359,0.0440892039755123,2.8310902039429453e-08,3.1592902035056456e-11,0.0436046511647384,0.0,0.0,0.0,0.0004845244682789,0.0,2.139062925649572,0.2083333333333333,1,0,0
40,1.71428571428e-05,0.0037142935873015,0.0,3.936507936507937e-09,0.0037142857142857,0.0,3.936507936507937e-09,0.0,0.0,4.675,0.7614853080634921,0.1028571428571428,1,0,0
50,0.0036666666666666,0.0001787302314497,2.5848324514991184e-11,0.0,0.0001787301587301,0.0,3.104056437389772e-13,4.514991181657848e-11,1.4109347442680774e-12,0.0,0.0240579314052627,0.0,0,0,0
20,0.0,0.102,0.0508666666666666,0.0,0.0,0.0,0.0511333333333333,0.0,0.0,0.0,11.698933333333333,0.0,1,1,0
5,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
5,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,1,1,0
50,0.0,0.040000974014843,0.0,0.0,0.040000974014843,0.0,0.0,0.0,0.0,1.6124949209124515,4.657813150675217,6.67195772275e-05,1,1,0
10,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,23.46,0.0,0,0,0
20,0.0,0.1652666666666666,0.0011333333333333,0.0566666666666666,0.0,0.0,0.1074666666666666,0.0,0.0,0.0,18.0108,0.0,0,0,0
30,8.88888888888889e-07,0.1762106666666666,0.004072,0.1000666666666666,0.0,0.0,0.0720666666666666,4.8888888888e-06,4.444444444444445e-07,0.0,14.071268711111111,0.0,0,0,0
5,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,28.4,0.0,1,0,0
25,0.0,0.0444026666666666,0.0,0.0,0.0444026666666666,0.0,0.0,0.0,0.0,0.0262266666666666,7.738808000000001,4.8e-05,1,1,0
5,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,15.6,1.6,1,1,0
10,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,1,1,0
45,0.0,0.0005566349276895,5.291075837742505e-07,0.0,0.0005555555555555,0.0,0.0,2.1164021164021164e-08,5.291005291005291e-07,0.0,1.2017400642821872,0.0,0,0,0
15,0.0,0.436,0.2213333333333333,0.0,0.0,0.0,0.0146666666666666,0.1333333333333333,0.0666666666666666,0.0,12.898666666666667,0.0,0,0,0
10,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,19.7,5.0600000000000005,0.36,1,1,0
