time_secs,scrolling,mouse_clicks,e_legend_clicks,e_map_clicks,map_clicks,general_clicks,close_top_clicks,close_bottom_clicks,go_clicks,map_zoom,mouse_mov,key_presses,priority,order,user
5,0,0.4,0,0.2,0,0,0,0,0.2,0,28.4,0,1,0,0
10,0,0.33999999999999997,0,0.22000000000000003,0,0,0,0,0.12,0,44.239999999999995,0,1,0,0
15,0,0.28933333333333333,0,0.08133333333333333,0.06666666666666667,0,0,0,0.14133333333333334,0,17.149333333333335,0,1,0,0
19,0,0.12049122807017544,0,0.05691228070175438,0.0035087719298245615,0,0,0,0.06007017543859649,0,10.376280701754387,0,1,0,0
24,0,0.2550204678362573,0.125,0.002371345029239766,0.00014619883040935673,0,0,0,0.1275029239766082,0,9.099011695906432,0,1,0,0
29,0,0.14672484371849162,0.07327586206896551,0.0000817705182496471,0.000005041338979632991,0,0,0,0.07336216979229683,0,9.451690058479532,0,1,0,0
33,3.303030303030303,0.004446207385408837,0.0022204806687565306,0.0000024778944924135485,1.527678478676664e-7,0,0,0,0.0022230960543120253,0,0.9833845472266524,0,1,0,0
38,3.850079744816587,0.00011700545751075887,0.000058433701809382386,6.520774980035653e-8,4.020206522833326e-9,0,0,0,0.000058502527745053296,0,0.02587854071649085,0,1,0,0
43,0.13604836615852528,0.11628179082459328,0.0000013589232978926136,1.5164592976827101e-9,0.09302325590744666,0,0,0,0.02325717447738942,0,9.675020431179453,0,1,0,0
48,0.0028343409616359435,0.04408920397551236,2.831090203942945e-8,3.159290203505646e-11,0.043604651164738474,0,0,0,0.0004845244682789463,0,2.139062925649572,0.20833333333333334,1,0,0
53,0.000053478131351621574,0.0008318717731228747,5.341679630081028e-10,5.960924912274805e-13,0.0008227292672592165,0,0,0,0.00000914197109960276,0,0.040359677842444756,0.3246855345911949,1,0,0
58,9.220367474417513e-7,0.000014342616777980598,9.209792465656945e-12,1.0277456745301387e-14,0.000014184987366538216,0,0,0,1.5762019137246139e-7,4.448275862068965,0.0006958565145249096,0.022839405768813707,1,0,0
63,1.4635503927646846e-8,2.2766058377746982e-7,1.4618718199455468e-13,1.6313423405240298e-16,2.2515852962759072e-7,0,0,0,2.501907799562879e-9,2.6102900930487136,1.555566600897056,0.00036253025029863025,1,0,0
