time_secs,scrolling,mouse_clicks,e_legend_clicks,e_map_clicks,map_clicks,general_clicks,close_top_clicks,close_bottom_clicks,go_clicks,map_zoom,mouse_mov,key_presses,priority,order,user
5,7.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0
10,5.32,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15,4.421333333333333,0,0,0,0,0,0,0,0,0,0,0,1,1,0
20,3.6210666666666667,0,0,0,0,0,0,0,0,0,0,0,1,1,0
25,1.9848426666666665,0,0,0,0,0,0,0,0,0,0,0,1,1,0
30,3.532828088888889,0,0,0,0,0,0,0,0,0,0,0,1,1,0
35,3.5580808025396826,0,0,0,0,0,0,0,0,0,0,0,1,1,0
40,1.888952020063492,0,0,0,0,0,0,0,0,0,0.325,0,1,1,0
