time_secs,scrolling,mouse_clicks,e_legend_clicks,e_map_clicks,map_clicks,general_clicks,close_top_clicks,close_bottom_clicks,go_clicks,map_zoom,mouse_mov,key_presses,priority,order,user
5,0,1,0.6,0,0,0,0.4,0,0,0,72.8,0,1,1,0
10,0,0.6,0.26,0,0,0,0.33999999999999997,0,0,0,38.68,0,1,1,0
15,0,0.04,0.017333333333333333,0,0,0,0.022666666666666665,0,0,0,15.978666666666667,0,1,1,0
20,0,0.10200000000000001,0.05086666666666667,0,0,0,0.05113333333333333,0,0,0,11.698933333333333,0,1,1,0
25,0,0.00408,0.002034666666666667,0,0,0,0.002045333333333333,0,0,0,0.46795733333333334,0,1,1,0
