time_secs,scrolling,mouse_clicks,e_legend_clicks,e_map_clicks,map_clicks,general_clicks,close_top_clicks,close_bottom_clicks,go_clicks,map_zoom,mouse_mov,key_presses,priority,order,user
5,0,0.2,0,0.2,0,0,0,0,0,0,35.2,0,1,1,0
10,0,0.42000000000000004,0,0.22000000000000003,0,0,0.2,0,0,0,43.62,0,1,1,0
15,0,0.2946666666666667,0,0.148,0,0,0.14666666666666667,0,0,0,27.708000000000002,0,1,1,0
20,0,0.06473333333333334,0,0.0073999999999999995,0,0,0.05733333333333333,0,0,0,5.6854,0,1,1,0
25,0.76,0.0025893333333333337,0,0.000296,0,0,0.0022933333333333334,0,0,0,2.027416,0,1,1,0
